Target_Thrust_lbf,Target_OF,Req_Fuel_Valve_deg,Req_LOx_Valve_deg
366.161616161616,1.17575757575758,45.603568882925,13.5065910599095
366.161616161616,1.18181818181818,45.5523148833773,13.5325262838002
366.161616161616,1.18787878787879,45.5015989421107,13.5579698042832
366.161616161616,1.19393939393939,45.4514116412943,13.5829272114374
366.161616161616,1.2,45.4017438018862,13.6074040318133
366.161616161616,1.20606060606061,45.3372227790948,13.5851834028008
366.161616161616,1.21212121212121,45.2735513014002,13.5627185676276
366.161616161616,1.21818181818182,45.2107108536302,13.5400154200288
366.161616161616,1.22424242424242,45.1486835052381,13.5170797432588
366.161616161616,1.23030303030303,45.0874518861818,13.4939172121791
366.161616161616,1.23636363636364,45.026999164024,13.4705333953062
366.161616161616,1.24242424242424,44.9673090221782,13.4469337568189
366.161616161616,1.24848484848485,44.9083656392352,13.4231236585275
366.161616161616,1.25454545454545,44.8472350209872,13.3888011967294
366.161616161616,1.26060606060606,44.7859237367427,13.3509074434693
366.161616161616,1.26666666666667,44.7253986144876,13.312892086978
366.161616161616,1.27272727272727,44.6656430869094,13.2747597559795
366.161616161616,1.27878787878788,44.6066410927887,13.2365149805899
366.161616161616,1.28484848484848,44.5483770567582,13.1981621943627
366.161616161616,1.29090909090909,44.4908358700547,13.1597057362914
366.161616161616,1.2969696969697,44.4340028722073,13.1211498527679
366.161616161616,1.3030303030303,44.3772957347462,13.0801983887337
366.161616161616,1.30909090909091,44.3207188532289,13.0368766431164
366.161616161616,1.31515151515152,44.2648323998725,12.9934958778016
366.161616161616,1.32121212121212,44.2096226682764,12.9500598588335
366.161616161616,1.32727272727273,44.1550763464151,12.9065722674036
366.161616161616,1.33333333333333,44.1011805017485,12.8630367016602
366.161616161616,1.33939393939394,44.0479225670235,12.8194566784764
366.161616161616,1.34545454545455,43.9952903267279,12.7758356351811
366.161616161616,1.35151515151515,43.9442860662007,12.7359786048281
366.161616161616,1.35757575757576,43.8968707891003,12.7074126786726
366.161616161616,1.36363636363636,43.8499591080828,12.6786890038994
366.161616161616,1.36969696969697,43.8035424189562,12.6498116259693
366.161616161616,1.37575757575758,43.757612330345,12.6207845180213
366.161616161616,1.38181818181818,43.7121606567636,12.5916115821514
